MBARI ID	INST ID	WMO	float type	1st lon	1st lat	1st date	msg dir	NC template	Program	Region	tf Bfile	tf Dead	tf NO3	tf pH	tf Chl	tf OCR	max cycle msg file	max cycle file date	latest cycle msg file	latest cycle file date	max cycle proc	max cycle proc date
ua6972	6972	5903405	APEX	-144.987	50.006	02/16/2011 18:51	\\seaecho.shore.mbari.org\floats\UW\f6972\	7	UW	NPac	1	1	1	0	0	0	271	12/21/2014 21:54	271	12/21/2014 21:54	271	12/22/2014 05:30
ua6975	6975	5903594	APEX	-64.221	31.611	10/06/2011 01:07	\\seaecho.shore.mbari.org\floats\UW\f6975\	7	UW	NAtl	1	1	1	0	0	0	253	05/06/2015 13:14	253	05/06/2015 13:14	253	05/06/2015 19:46
ua6976	6976	5903377	APEX	-64.169	31.759	11/12/2010 16:10	\\seaecho.shore.mbari.org\floats\UW\f6976\	7	UW	NAtl	1	1	1	0	0	0	304	03/04/2015 18:18	304	03/04/2015 18:18	304	03/05/2015 01:07
ua7546	7546	5904034	APEX	147.607	33.483	03/01/2013 06:31	\\seaecho.shore.mbari.org\floats\UW\f7546\	7	UW	NPac	1	1	1	0	0	0	287	03/27/2017 21:11	208	04/11/2017 12:15	287	03/28/2017 03:42
ua7550	7550	5903712	APEX	89.902	15.014	12/31/2012 05:48	\\seaecho.shore.mbari.org\floats\UW\f7550\	6	UW	IO	1	1	1	0	0	0	292	12/18/2019 07:40	292	12/18/2019 07:40	292	09/28/2018 10:15
ua7552	7552	5903593	APEX	100.747	-65.024	03/15/2012 03:35	\\seaecho.shore.mbari.org\floats\UW\f7552\	5	UW	SO	1	1	1	0	1	0	268	01/03/2016 14:22	47	04/04/2017 15:40	268	01/03/2016 21:49
ua7553	7553	5903755	APEX	-101.510	-28.012	11/23/2012 17:06	\\seaecho.shore.mbari.org\floats\UW\f7553\	7	UW	SPac	1	1	1	0	0	0	342	09/24/2017 13:15	340	09/24/2017 13:18	342	09/24/2017 17:00
ua7557	7557	5904181	APEX	-175.872	-63.456	03/28/2014 18:30	\\seaecho.shore.mbari.org\floats\UW\f7557\	3	SOCCOM	SO	1	1	1	0	1	0	15	08/19/2014 14:19	15	08/19/2014 14:19	15	08/19/2014 20:50
ua7558	7558	5903711	APEX	-123.341	13.992	03/27/2012 00:41	\\seaecho.shore.mbari.org\floats\UW\f7558\	8	UW	NPac	1	1	1	0	1	0	91	04/11/2017 12:48	91	04/11/2017 12:48	91	07/13/2013 11:48
ua7564	7564	5903592	APEX	-2.985	75.854	08/23/2011 17:26	\\seaecho.shore.mbari.org\floats\UW\f7564\	5	UW	ARC	1	1	1	0	1	0	111	03/19/2013 11:42	111	03/19/2013 11:42	111	03/19/2013 16:49
ua7567	7567	5904182	APEX	-161.514	-65.687	04/10/2014 06:06	\\seaecho.shore.mbari.org\floats\UW\f7567\	3	SOCCOM	SO	1	1	1	0	1	0	39	04/26/2015 15:27	39	04/26/2015 15:27	39	04/26/2015 18:32
ua7593	7593	5903754	APEX	-158.063	22.795	07/09/2012 18:56	\\seaecho.shore.mbari.org\floats\UW\f7593\	6	UW	NPac	1	1	1	0	0	0	34	09/02/2012 17:05	25	04/11/2017 09:33	34	09/02/2012 23:48
ua7596	7596	5903887	APEX	-6.155	75.448	08/20/2012 14:31	\\seaecho.shore.mbari.org\floats\UW\f7596\	5	UW	ARC	1	1	1	0	1	0	294	10/23/2016 13:03	265	04/05/2017 17:23	294	10/18/2016 12:32
ua7597	7597	5903753	APEX	-158.060	22.671	05/23/2012 21:59	\\seaecho.shore.mbari.org\floats\UW\f7597\	6	UW	NPac	1	1	1	0	0	0	12	07/03/2012 19:26	12	07/03/2012 19:26	2	05/24/2012 23:00
ua7601	7601	5903714	APEX	-144.976	50.048	02/16/2012 16:43	\\seaecho.shore.mbari.org\floats\UW\f7601\	8	UW	NPac	1	1	1	0	1	0	281	02/12/2016 04:13	143	04/11/2017 12:55	281	02/12/2016 11:47
ua7613	7613	5904180	APEX	-156.001	-66.511	03/31/2014 19:35	\\seaecho.shore.mbari.org\floats\UW\f7613\	5	SOCCOM	SO	1	1	1	0	1	0	217	05/04/2020 13:38	217	05/04/2020 13:38	217	05/04/2020 20:03
ua7614	7614	5904183	APEX	-149.974	-66.989	04/01/2014 17:04	\\seaecho.shore.mbari.org\floats\UW\f7614\	3	SOCCOM	SO	1	1	1	0	1	0	244	01/31/2021 11:40	244	01/31/2021 11:40	244	01/31/2021 18:16
ua7615	7615	5904108	APEX	-129.933	45.940	08/16/2013 17:54	\\seaecho.shore.mbari.org\floats\UW\f7615\	7	UW	NPac	1	1	1	0	0	0	297	11/03/2017 06:40	297	11/03/2017 06:40	297	11/03/2017 12:28
ua7618	7618	5904107	APEX	-124.185	31.900	07/14/2013 14:50	\\seaecho.shore.mbari.org\floats\UW\f7618\	7	UW	NPac	1	1	1	0	0	0	293	09/08/2017 17:03	293	09/08/2017 17:03	293	09/08/2017 22:44
ua7619	7619	5904105	APEX	150.091	-65.002	03/03/2013 07:22	\\seaecho.shore.mbari.org\floats\UW\f7619\	3	UW	SO	1	1	1	0	1	0	201	10/12/2016 20:09	107	10/10/2018 12:24	193	08/15/2016 22:46
ua7620	7620	5904104	APEX	149.190	-63.310	03/04/2013 12:57	\\seaecho.shore.mbari.org\floats\UW\f7620\	5	UW	SO	1	1	1	0	1	0	265	03/14/2020 14:55	265	03/14/2020 14:55	264	01/09/2018 19:12
ua7622	7622	5903611	APEX	-157.066	22.687	11/03/2011 05:21	\\seaecho.shore.mbari.org\floats\UW\f7622\	6	UW	NPac	1	1	1	0	0	0	426	11/08/2017 17:19	406	10/10/2018 12:19	426	11/09/2017 00:51
ua7641	7641	5904125	APEX	-144.988	50.005	06/20/2013 05:32	\\seaecho.shore.mbari.org\floats\UW\f7641\	9	UW	NPac	1	1	1	0	0	0	338	04/05/2018 17:02	338	04/05/2018 17:02	338	04/05/2018 23:11
ua7642	7642	5904127	APEX	-158.008	36.558	07/07/2013 12:22	\\seaecho.shore.mbari.org\floats\UW\f7642\	7	UW	NPac	1	1	1	0	0	0	269	05/01/2017 20:01	269	05/01/2017 20:01	269	05/02/2017 01:58
ua7647	7647	5904021	APEX	-122.896	35.147	11/18/2012 18:43	\\seaecho.shore.mbari.org\floats\UW\f7647\	8	UW	NPac	1	1	1	0	1	0	267	08/31/2016 04:55	267	08/31/2016 04:55	267	08/31/2016 11:06
ua7652	7652	5904467	APEX	0.076	-59.998	12/14/2014 19:03	\\seaecho.shore.mbari.org\floats\UW\f7652\	3	SOCCOM	SO	1	1	1	0	1	0	162	03/14/2020 14:55	162	03/14/2020 14:55	161	06/16/2019 22:57
ua7663	7663	5903892	APEX	-64.201	31.726	08/23/2012 11:57	\\seaecho.shore.mbari.org\floats\UW\f7663\	9	UW	NAtl	1	1	1	0	0	0	312	01/09/2017 02:12	121	04/11/2017 13:08	311	01/03/2017 23:59
ua7672	7672	5903893	APEX	-157.958	22.804	10/03/2012 06:20	\\seaecho.shore.mbari.org\floats\UW\f7672\	4	UW	NPac	1	1	0	1	0	0	264	05/04/2016 18:18	264	05/04/2016 18:18	264	05/05/2016 00:33
ua7674	7674	5904035	APEX	148.688	36.983	03/02/2013 13:52	\\seaecho.shore.mbari.org\floats\UW\f7674\	6	UW	NPac	1	1	1	0	0	0	272	01/11/2017 15:44	77	04/11/2017 09:42	272	01/11/2017 23:21
ua7698	7698	5904128	APEX	-144.990	33.981	07/15/2013 16:39	\\seaecho.shore.mbari.org\floats\UW\f7698\	6	UW	NPac	1	1	1	0	0	0	283	07/18/2017 11:37	283	07/18/2017 11:37	283	07/18/2017 18:12
ua8204	8204	5905109	APEX	-114.697	-32.518	09/11/2017 02:23	\\seaecho.shore.mbari.org\floats\UW\f8204\	1	SOCCOM	SO	1	1	1	1	1	0	184	09/13/2022 16:45	184	09/13/2022 16:45	183	09/03/2022 21:35
ua8374	8374	5903741	APEX	-158.064	22.678	03/27/2012 14:23	\\seaecho.shore.mbari.org\floats\UW\f8374\	10	UW	NPac	1	1	0	1	0	0	265	07/14/2021 18:47	265	07/14/2021 18:47	264	06/16/2021 00:41
ua8474	8474	5905972	APEX	-154.998	-8.019	08/30/2018 04:27	\\seaecho.shore.mbari.org\floats\UW\f8474\	2	UW	EQPac	1	1	1	1	0	0	60	09/28/2019 06:01	60	09/28/2019 06:01	60	09/28/2019 12:30
ua8482	8482	5906041	APEX	-95.029	-7.914	06/25/2019 16:39	\\seaecho.shore.mbari.org\floats\UW\f8482\	2	UW	EQPac	1	1	1	1	0	0	111	07/06/2021 02:38	111	07/06/2021 02:38	111	07/06/2021 08:29
ua8486	8486	5904124	APEX	-157.943	22.737	05/20/2013 14:48	\\seaecho.shore.mbari.org\floats\UW\f8486\	1	UW	NPac	1	1	1	1	1	0	221	06/01/2016 23:07	81	10/10/2018 12:14	221	06/02/2016 05:14
ua8497	8497	5904094	APEX	-157.894	22.821	02/15/2013 14:53	\\seaecho.shore.mbari.org\floats\UW\f8497\	9	UW	NPac	1	1	1	0	0	0	285	01/04/2017 07:40	285	01/04/2017 07:40	285	01/04/2017 14:57
ua8501C	8501	5904680	APEX	-124.709	35.871	02/10/2016 22:58	\\seaecho.shore.mbari.org\floats\duplicate\UW\f8501\	1	UW	NPac	1	1	1	1	1	0	26	03/14/2020 14:53	26	03/14/2020 14:53	26	04/09/2016 23:21
ua8501S	8501	5905075	APEX	-102.999	-67.005	01/25/2017 09:20	\\seaecho.shore.mbari.org\floats\UW\f8501\	1	SOCCOM	SO	1	1	1	1	1	0	81	04/09/2019 23:33	73	07/16/2019 06:28	81	04/10/2019 05:21
ua8514H	8514	5904172	APEX	-157.939	22.626	01/18/2014 17:14	\\seaecho.shore.mbari.org\floats\duplicate\UW\f8514_2\	1	UW	NPac	1	1	1	1	1	0	65	11/15/2023 08:57	65	11/15/2023 08:57	65	09/15/2014 20:48
ua8514S	8514	5904470	APEX	143.871	-47.025	03/26/2015 20:17	\\seaecho.shore.mbari.org\floats\UW\f8514\	1	SOCCOM	SO	1	1	1	1	1	0	96	09/09/2017 23:41	96	09/09/2017 23:41	96	09/10/2017 05:16
